"datum","PTE","periode_van","periode_tm","indicatie noodvermogen op","indicatie noodvermogen af","opregelen","Afregelen","prikkelcomponent","Afnemen","invoeden","regeltoestand"
"26-02-2024","34","08:15","08:30","","","","","0","57,08","57,08","0"
"26-02-2024","35","08:30","08:45","","","","","0","57,08","57,08","0"
"26-02-2024","36","08:45","09:00","","","","","0","57,08","57,08","0"
"26-02-2024","37","09:00","09:15","","","79,85","","0","79,85","79,85","1"
"26-02-2024","38","09:15","09:30","","","66,17","","0","66,17","66,17","1"
"26-02-2024","39","09:30","09:45","","","65,62","","0","65,62","65,62","1"
"26-02-2024","40","09:45","10:00","","","59,76","","0","59,76","59,76","1"
"26-02-2024","41","10:00","10:15","","","65,62","","0","65,62","65,62","1"
"26-02-2024","42","10:15","10:30","","","","","0","56,65","56,65","0"
"26-02-2024","43","10:30","10:45","","","","","0","56,65","56,65","0"
"26-02-2024","44","10:45","11:00","","","","","0","56,65","56,65","0"
"26-02-2024","45","11:00","11:15","","","58,54","","0","58,54","58,54","1"
"26-02-2024","46","11:15","11:30","","","","47,89","0","47,89","47,89","-1"
"26-02-2024","47","11:30","11:45","","","63,59","51,89","0","63,59","51,89","2"
"26-02-2024","48","11:45","12:00","","","61,49","","0","61,49","61,49","1"
"26-02-2024","49","12:00","12:15","","","85,7","","0","85,7","85,7","1"
"26-02-2024","50","12:15","12:30","","","83,5","","0","83,5","83,5","1"
"26-02-2024","51","12:30","12:45","","","72,69","","0","72,69","72,69","1"
"26-02-2024","52","12:45","13:00","","","67,69","","0","67,69","67,69","1"
"26-02-2024","53","13:00","13:15","","","60,62","","0","60,62","60,62","1"
"26-02-2024","54","13:15","13:30","","","65,28","","0","65,28","65,28","1"
"26-02-2024","55","13:30","13:45","","","61,67","","0","61,67","61,67","1"
"26-02-2024","56","13:45","14:00","","","","","0","53,99","53,99","0"
"26-02-2024","57","14:00","14:15","","","","","0","56,56","56,56","0"
"26-02-2024","58","14:15","14:30","","","66,17","","0","66,17","66,17","1"
"26-02-2024","59","14:30","14:45","","","77,07","","0","77,07","77,07","1"
"26-02-2024","60","14:45","15:00","","","65,07","","0","65,07","65,07","1"
"26-02-2024","61","15:00","15:15","","","62,68","","0","62,68","62,68","1"
"26-02-2024","62","15:15","15:30","","","62,68","36,6","0","36,6","36,6","-1"
"26-02-2024","63","15:30","15:45","","","","","0","56,67","56,67","0"
"26-02-2024","64","15:45","16:00","","","","51,82","0","51,82","51,82","-1"
"26-02-2024","65","16:00","16:15","","","","28,24","0","28,24","28,24","-1"
"26-02-2024","66","16:15","16:30","","","","42,63","0","42,63","42,63","-1"
"26-02-2024","67","16:30","16:45","","","","51,91","0","51,91","51,91","-1"
"26-02-2024","68","16:45","17:00","","","","51,95","0","51,95","51,95","-1"
"26-02-2024","69","17:00","17:15","","","","","0","56,9","56,9","0"
"26-02-2024","70","17:15","17:30","","","","","0","55,4","55,4","0"
"26-02-2024","71","17:30","17:45","","","","","0","56,9","56,9","0"
"26-02-2024","72","17:45","18:00","","","","","0","56,9","56,9","0"
"26-02-2024","73","18:00","18:15","","","60,3","","0","60,3","60,3","1"
"26-02-2024","74","18:15","18:30","","","70,17","","0","70,17","70,17","1"
"26-02-2024","75","18:30","18:45","","","84","","0","84","84","1"
"26-02-2024","76","18:45","19:00","","","83,9","","0","83,9","83,9","1"
"26-02-2024","77","19:00","19:15","","","72,3","","0","72,3","72,3","1"
"26-02-2024","78","19:15","19:30","","","72,34","","0","72,34","72,34","1"
"26-02-2024","79","19:30","19:45","","","72,54","","0","72,54","72,54","1"
"26-02-2024","80","19:45","20:00","","","60,54","","0","60,54","60,54","1"
"26-02-2024","81","20:00","20:15","","","67,49","","0","67,49","67,49","1"
"26-02-2024","82","20:15","20:30","","","","","0","57","57","0"
"26-02-2024","83","20:30","20:45","","","66,17","","0","66,17","66,17","1"
"26-02-2024","84","20:45","21:00","","","","","0","57","57","0"
"26-02-2024","85","21:00","21:15","","","","","0","56,97","56,97","0"
"26-02-2024","86","21:15","21:30","","","60,16","","0","60,16","60,16","1"
"26-02-2024","87","21:30","21:45","","","","51,77","0","51,77","51,77","-1"
"26-02-2024","88","21:45","22:00","","","","53,23","0","53,23","53,23","-1"
"26-02-2024","89","22:00","22:15","","","","54,77","0","54,77","54,77","-1"
"26-02-2024","90","22:15","22:30","","","59,17","","0","59,17","59,17","1"
"26-02-2024","91","22:30","22:45","","","","53,89","0","53,89","53,89","-1"
"26-02-2024","92","22:45","23:00","","","","43,8","0","43,8","43,8","-1"
"26-02-2024","93","23:00","23:15","","","","42,73","0","42,73","42,73","-1"
"26-02-2024","94","23:15","23:30","","","","47,73","0","47,73","47,73","-1"
"26-02-2024","95","23:30","23:45","","","","51,4","0","51,4","51,4","-1"
"26-02-2024","96","23:45","00:00","","","","42,4","0","42,4","42,4","-1"
"27-02-2024","1","00:00","00:15","","","","36,17","0","36,17","36,17","-1"
"27-02-2024","2","00:15","00:30","","","","43,17","0","43,17","43,17","-1"
"27-02-2024","3","00:30","00:45","","","","43,17","0","43,17","43,17","-1"
"27-02-2024","4","00:45","01:00","","","","44,86","0","44,86","44,86","-1"
"27-02-2024","5","01:00","01:15","","","","46,17","0","46,17","46,17","-1"
"27-02-2024","6","01:15","01:30","","","","49,98","0","49,98","49,98","-1"
"27-02-2024","7","01:30","01:45","","","","43","0","43","43","-1"
"27-02-2024","8","01:45","02:00","","","","46,17","0","46,17","46,17","-1"
"27-02-2024","9","02:00","02:15","","","","39,16","0","39,16","39,16","-1"
"27-02-2024","10","02:15","02:30","","","","43","0","43","43","-1"
"27-02-2024","11","02:30","02:45","","","","48,3","0","48,3","48,3","-1"
"27-02-2024","12","02:45","03:00","","","","56,3","0","56,3","56,3","-1"
"27-02-2024","13","03:00","03:15","","","","49,95","0","49,95","49,95","-1"
"27-02-2024","14","03:15","03:30","","","","43,2","0","43,2","43,2","-1"
"27-02-2024","15","03:30","03:45","","","73,26","50,2","0","73,26","73,26","1"
"27-02-2024","16","03:45","04:00","","","74,34","","0","74,34","74,34","1"
"27-02-2024","17","04:00","04:15","","","","48,98","0","48,98","48,98","-1"
"27-02-2024","18","04:15","04:30","","","","48,98","0","48,98","48,98","-1"
"27-02-2024","19","04:30","04:45","","","","45,02","0","45,02","45,02","-1"
"27-02-2024","20","04:45","05:00","","","","43,1","0","43,1","43,1","-1"
"27-02-2024","21","05:00","05:15","","","","43,1","0","43,1","43,1","-1"
"27-02-2024","22","05:15","05:30","","","","33,4","0","33,4","33,4","-1"
"27-02-2024","23","05:30","05:45","","","","42,98","0","42,98","42,98","-1"
"27-02-2024","24","05:45","06:00","","","","13,55","0","13,55","13,55","-1"
"27-02-2024","25","06:00","06:15","","","","33,36","0","33,36","33,36","-1"
"27-02-2024","26","06:15","06:30","","","","43","0","43","43","-1"
"27-02-2024","27","06:30","06:45","","","64,43","43","0","64,43","64,43","1"
"27-02-2024","28","06:45","07:00","","","63,32","","0","63,32","63,32","1"
"27-02-2024","29","07:00","07:15","","","60,36","36,6","0","36,6","36,6","-1"
"27-02-2024","30","07:15","07:30","","","64,68","36,6","0","64,68","64,68","1"
"27-02-2024","31","07:30","07:45","","","123,86","","0","123,86","123,86","1"
"27-02-2024","32","07:45","08:00","","","99,95","","0","99,95","99,95","1"
"27-02-2024","33","08:00","08:15","","","93,29","","0","93,29","93,29","1"
"27-02-2024","34","08:15","08:30","","","78,36","","0","78,36","78,36","1"
"27-02-2024","35","08:30","08:45","","","67","","0","67","67","1"
"27-02-2024","36","08:45","09:00","","","","","0","66,1","66,1","0"
"27-02-2024","37","09:00","09:15","","","","","0","60,45","60,45","0"
"27-02-2024","38","09:15","09:30","","","","","0","60,4","60,4","0"
"27-02-2024","39","09:30","09:45","","","","","0","60,3","60,3","0"
"27-02-2024","40","09:45","10:00","","","","43,3","0","43,3","43,3","-1"
"27-02-2024","41","10:00","10:15","","","88,97","50,98","0","88,97","50,98","2"
"27-02-2024","42","10:15","10:30","","","1887,1","","0","1887,1","1887,1","1"
"27-02-2024","43","10:30","10:45","","","83,4","","0","83,4","83,4","1"
"27-02-2024","44","10:45","11:00","","","113","","0","113","113","1"
"27-02-2024","45","11:00","11:15","","","1887,1","","0","1887,1","1887,1","1"
"27-02-2024","46","11:15","11:30","","","112","","0","112","112","1"
"27-02-2024","47","11:30","11:45","","","108,44","","0","108,44","108,44","1"
"27-02-2024","48","11:45","12:00","","","101,95","43,4","0","101,95","43,4","2"
"27-02-2024","49","12:00","12:15","","","","43,8","0","43,8","43,8","-1"
"27-02-2024","50","12:15","12:30","","","","48,08","0","48,08","48,08","-1"
"27-02-2024","51","12:30","12:45","","","","50,32","0","50,32","50,32","-1"
"27-02-2024","52","12:45","13:00","","","","55,1","0","55,1","55,1","-1"
"27-02-2024","53","13:00","13:15","","","85,22","55,1","0","85,22","85,22","1"
"27-02-2024","54","13:15","13:30","","","59","","0","59","59","1"
"27-02-2024","55","13:30","13:45","","","67","","0","67","67","1"
"27-02-2024","56","13:45","14:00","","","67","","0","67","67","1"
"27-02-2024","57","14:00","14:15","","","67","48,78","0","48,78","48,78","-1"
"27-02-2024","58","14:15","14:30","","","","53,28","0","53,28","53,28","-1"
"27-02-2024","59","14:30","14:45","","","","51,78","0","51,78","51,78","-1"
"27-02-2024","60","14:45","15:00","","","","","0","59,85","59,85","0"
"27-02-2024","61","15:00","15:15","","","","52,21","0","52,21","52,21","-1"
"27-02-2024","62","15:15","15:30","","","","53,71","0","53,71","53,71","-1"
"27-02-2024","63","15:30","15:45","","","","64,4","0","64,4","64,4","-1"
"27-02-2024","64","15:45","16:00","","","","","0","61,01","61,01","0"
"27-02-2024","65","16:00","16:15","","","","-2,02","0","-2,02","-2,02","-1"
"27-02-2024","66","16:15","16:30","","","73","-2,02","0","73","73","1"
"27-02-2024","67","16:30","16:45","","","1887,1","","0","1887,1","1887,1","1"
"27-02-2024","68","16:45","17:00","","","1887,1","","0","1887,1","1887,1","1"
"27-02-2024","69","17:00","17:15","","","135,37","","0","135,37","135,37","1"
"27-02-2024","70","17:15","17:30","","","1887,1","","0","1887,1","1887,1","1"
"27-02-2024","71","17:30","17:45","*","","2075,81","","0","2075,81","2075,81","1"
"27-02-2024","72","17:45","18:00","*","","2075,81","","0","2075,81","2075,81","1"
"27-02-2024","73","18:00","18:15","*","","2075,81","","0","2075,81","2075,81","1"
"27-02-2024","74","18:15","18:30","*","","2075,81","","0","2075,81","2075,81","1"
"27-02-2024","75","18:30","18:45","*","","660","","0","660","660","1"
"27-02-2024","76","18:45","19:00","*","","310,18","","0","310,18","310,18","1"
"27-02-2024","77","19:00","19:15","","","","","0","66,41","66,41","0"
"27-02-2024","78","19:15","19:30","","","","","0","66,41","66,41","0"
"27-02-2024","79","19:30","19:45","","","","","0","66,36","66,36","0"
"27-02-2024","80","19:45","20:00","","","","51,14","0","51,14","51,14","-1"
"27-02-2024","81","20:00","20:15","","","82,92","60,3","0","82,92","60,11","2"
"27-02-2024","82","20:15","20:30","","","60","","0","60","60","1"
"27-02-2024","83","20:30","20:45","","","60","60,4","0","60","60","1"
"27-02-2024","84","20:45","21:00","","","","60,4","0","60,4","60,4","-1"
"27-02-2024","85","21:00","21:15","","","107,92","","0","107,92","107,92","1"
"27-02-2024","86","21:15","21:30","","","","","0","60,21","60,21","0"
"27-02-2024","87","21:30","21:45","","","","50,98","0","50,98","50,98","-1"
"27-02-2024","88","21:45","22:00","","","","43,3","0","43,3","43,3","-1"
"27-02-2024","89","22:00","22:15","","","","54,01","0","54,01","54,01","-1"
"27-02-2024","90","22:15","22:30","","","","","0","60,21","60,21","0"
"27-02-2024","91","22:30","22:45","","","","","0","60,21","60,21","0"
"27-02-2024","92","22:45","23:00","","","","43,3","0","43,3","43,3","-1"
"27-02-2024","93","23:00","23:15","","","73","43,3","0","73","43,3","2"
"27-02-2024","94","23:15","23:30","","","66,72","","0","66,72","66,72","1"
"27-02-2024","95","23:30","23:45","","","","60,4","0","60,4","60,4","-1"
"27-02-2024","96","23:45","00:00","","","","43,4","0","43,4","43,4","-1"
"28-02-2024","1","00:00","00:15","","","","43,8","0","43,8","43,8","-1"
"28-02-2024","2","00:15","00:30","","","84,8","","0","84,8","84,8","1"
"28-02-2024","3","00:30","00:45","","","89,72","","0","89,72","89,72","1"
"28-02-2024","4","00:45","01:00","","","84,8","","0","84,8","84,8","1"
"28-02-2024","5","01:00","01:15","","","84,8","","0","84,8","84,8","1"
"28-02-2024","6","01:15","01:30","","","64,94","","0","64,94","64,94","1"
"28-02-2024","7","01:30","01:45","","","69,94","","0","69,94","69,94","1"
"28-02-2024","8","01:45","02:00","","","","","0","62,97","62,97","0"
"28-02-2024","9","02:00","02:15","","","84,39","","0","84,39","84,39","1"
"28-02-2024","10","02:15","02:30","","","62,97","","0","62,97","62,97","1"
"28-02-2024","11","02:30","02:45","","","64,39","","0","64,39","64,39","1"
"28-02-2024","12","02:45","03:00","","","66,69","","0","66,69","66,69","1"
"28-02-2024","13","03:00","03:15","","","","","0","62,97","62,97","0"
"28-02-2024","14","03:15","03:30","","","","","0","62,97","62,97","0"
"28-02-2024","15","03:30","03:45","","","67","","0","67","67","1"
"28-02-2024","16","03:45","04:00","","","66,69","","0","66,69","66,69","1"
"28-02-2024","17","04:00","04:15","","","","","0","62,97","62,97","0"
"28-02-2024","18","04:15","04:30","","","","","0","62,97","62,97","0"
"28-02-2024","19","04:30","04:45","","","84,8","","0","84,8","84,8","1"
"28-02-2024","20","04:45","05:00","","","86,95","","0","86,95","86,95","1"
"28-02-2024","21","05:00","05:15","","","61,27","","0","61,27","61,27","1"
"28-02-2024","22","05:15","05:30","","","","","0","61,04","61,04","0"
"28-02-2024","23","05:30","05:45","","","","","0","62,97","62,97","0"
"28-02-2024","24","05:45","06:00","","","","","0","62,97","62,97","0"
"28-02-2024","25","06:00","06:15","","","74,39","54,1","0","74,39","54,1","2"
"28-02-2024","26","06:15","06:30","","","79,1","","0","79,1","79,1","1"
"28-02-2024","27","06:30","06:45","","","86,95","","0","86,95","86,95","1"
"28-02-2024","28","06:45","07:00","","","115,3","","0","115,3","115,3","1"
"28-02-2024","29","07:00","07:15","","","123,6","","0","123,6","123,6","1"
"28-02-2024","30","07:15","07:30","","","112,7","","0","112,7","112,7","1"
"28-02-2024","31","07:30","07:45","","","117,49","","0","117,49","117,49","1"
"28-02-2024","32","07:45","08:00","","","109,39","","0","109,39","109,39","1"
"28-02-2024","33","08:00","08:15","","","75,66","","0","75,66","75,66","1"
"28-02-2024","34","08:15","08:30","","","83,2","","0","83,2","83,2","1"
"28-02-2024","35","08:30","08:45","","","98,8","","0","98,8","98,8","1"
"28-02-2024","36","08:45","09:00","","","122,49","","0","122,49","122,49","1"
"28-02-2024","37","09:00","09:15","","","1887,1","","0","1887,1","1887,1","1"
"28-02-2024","38","09:15","09:30","","","","","0","61,71","61,71","0"
"28-02-2024","39","09:30","09:45","","","","51,44","0","51,44","51,44","-1"
"28-02-2024","40","09:45","10:00","","","","38,01","0","38,01","38,01","-1"
"28-02-2024","41","10:00","10:15","","","","32,39","0","32,39","32,39","-1"
"28-02-2024","42","10:15","10:30","","","","4,68","0","4,68","4,68","-1"
"28-02-2024","43","10:30","10:45","","","","1,98","0","1,98","1,98","-1"
"28-02-2024","44","10:45","11:00","","","","42,23","0","42,23","42,23","-1"
"28-02-2024","45","11:00","11:15","","","","43,98","0","43,98","43,98","-1"
"28-02-2024","46","11:15","11:30","","","","51,33","0","51,33","51,33","-1"
"28-02-2024","47","11:30","11:45","","","","55,47","0","55,47","55,47","-1"
"28-02-2024","48","11:45","12:00","","","61,33","62,6","0","61,33","31,3","2"
"28-02-2024","49","12:00","12:15","","","","","0","61,28","61,28","0"
"28-02-2024","50","12:15","12:30","","","","62,04","0","62,04","62,04","-1"
"28-02-2024","51","12:30","12:45","","","","57,37","0","57,37","57,37","-1"
"28-02-2024","52","12:45","13:00","","","","56,46","0","56,46","56,46","-1"
"28-02-2024","53","13:00","13:15","","","77,14","59,98","0","77,14","59,98","2"
"28-02-2024","54","13:15","13:30","","","83,2","","0","83,2","83,2","1"
"28-02-2024","55","13:30","13:45","","","1887,1","","0","1887,1","1887,1","1"
"28-02-2024","56","13:45","14:00","","","83,08","","0","83,08","83,08","1"
"28-02-2024","57","14:00","14:15","","","88,4","","0","88,4","88,4","1"
"28-02-2024","58","14:15","14:30","","","112,5","","0","112,5","112,5","1"
"28-02-2024","59","14:30","14:45","","","116,95","","0","116,95","116,95","1"
"28-02-2024","60","14:45","15:00","","","106,4","","0","106,4","106,4","1"
"28-02-2024","61","15:00","15:15","","","","53,53","0","53,53","53,53","-1"
"28-02-2024","62","15:15","15:30","","","","50,98","0","50,98","50,98","-1"
"28-02-2024","63","15:30","15:45","","","","38,39","0","38,39","38,39","-1"
"28-02-2024","64","15:45","16:00","","","","49,77","0","49,77","49,77","-1"
"28-02-2024","65","16:00","16:15","","","","49,77","0","49,77","49,77","-1"
"28-02-2024","66","16:15","16:30","","","","42,2","0","42,2","42,2","-1"
"28-02-2024","67","16:30","16:45","","","","-5,02","0","-5,02","-5,02","-1"
"28-02-2024","68","16:45","17:00","","","","19,77","0","19,77","19,77","-1"
"28-02-2024","69","17:00","17:15","","","","-7,77","0","-7,77","-7,77","-1"
"28-02-2024","70","17:15","17:30","","","","45,64","0","45,64","45,64","-1"
"28-02-2024","71","17:30","17:45","","","","36,3","0","36,3","36,3","-1"
"28-02-2024","72","17:45","18:00","","","","41,98","0","41,98","41,98","-1"
"28-02-2024","73","18:00","18:15","","","61,77","53,16","0","61,77","53,16","2"
"28-02-2024","74","18:15","18:30","","","","58,18","0","58,18","58,18","-1"
"28-02-2024","75","18:30","18:45","","","","58,09","0","58,09","58,09","-1"
"28-02-2024","76","18:45","19:00","","","83","58,06","0","83","58,06","2"
"28-02-2024","77","19:00","19:15","","","100,1","","0","100,1","100,1","1"
"28-02-2024","78","19:15","19:30","","","94,08","57,9","0","94,08","29,99","2"
"28-02-2024","79","19:30","19:45","","","","49,77","0","49,77","49,77","-1"
"28-02-2024","80","19:45","20:00","","","","41","0","41","41","-1"
"28-02-2024","81","20:00","20:15","","","","27,44","0","27,44","27,44","-1"
"28-02-2024","82","20:15","20:30","","","86,95","","0","86,95","86,95","1"
"28-02-2024","83","20:30","20:45","","","80,33","","0","80,33","80,33","1"
"28-02-2024","84","20:45","21:00","","","82,9","","0","82,9","82,9","1"
"28-02-2024","85","21:00","21:15","","","1887,1","","0","1887,1","1887,1","1"
"28-02-2024","86","21:15","21:30","","","125,75","","0","125,75","125,75","1"
"28-02-2024","87","21:30","21:45","","","98,5","","0","98,5","98,5","1"
"28-02-2024","88","21:45","22:00","","","261,39","","0","261,39","261,39","1"
"28-02-2024","89","22:00","22:15","","","110,7","","0","110,7","110,7","1"
"28-02-2024","90","22:15","22:30","","","69,5","","0","69,5","69,5","1"
"28-02-2024","91","22:30","22:45","","","","","0","60,69","60,69","0"
"28-02-2024","92","22:45","23:00","","","","","0","29,99","29,99","0"
"28-02-2024","93","23:00","23:15","","","","34,77","0","34,77","34,77","-1"
"28-02-2024","94","23:15","23:30","","","","46,98","0","46,98","46,98","-1"
"28-02-2024","95","23:30","23:45","","","","54,77","0","54,77","54,77","-1"
"28-02-2024","96","23:45","00:00","","","74,77","44,77","0","74,77","44,77","2"
"29-02-2024","1","00:00","00:15","","","84,92","-40","0","84,92","-40","2"
"29-02-2024","2","00:15","00:30","","","84,95","","0","84,95","84,95","1"
"29-02-2024","3","00:30","00:45","","","","","0","53,39","53,39","0"
"29-02-2024","4","00:45","01:00","","","","38,39","0","38,39","38,39","-1"
"29-02-2024","5","01:00","01:15","","","72,39","39,07","0","72,39","39,07","2"
"29-02-2024","6","01:15","01:30","","","","","0","53,39","53,39","0"
"29-02-2024","7","01:30","01:45","","","","","0","53,39","53,39","0"
"29-02-2024","8","01:45","02:00","","","","34,39","0","34,39","34,39","-1"
"29-02-2024","9","02:00","02:15","","","66,39","40,39","0","66,39","40,39","2"
"29-02-2024","10","02:15","02:30","","","74,39","","0","74,39","74,39","1"
"29-02-2024","11","02:30","02:45","","","","","0","53,39","53,39","0"
"29-02-2024","12","02:45","03:00","","","","40,39","0","40,39","40,39","-1"
"29-02-2024","13","03:00","03:15","","","","39,07","0","39,07","39,07","-1"
"29-02-2024","14","03:15","03:30","","","84,95","","0","84,95","84,95","1"
"29-02-2024","15","03:30","03:45","","","79,39","","0","79,39","79,39","1"
"29-02-2024","16","03:45","04:00","","","84,95","","0","84,95","84,95","1"
"29-02-2024","17","04:00","04:15","","","99,95","","0","99,95","99,95","1"
"29-02-2024","18","04:15","04:30","","","99,95","","0","99,95","99,95","1"
"29-02-2024","19","04:30","04:45","","","92,92","","0","92,92","92,92","1"
"29-02-2024","20","04:45","05:00","","","79,92","","0","79,92","79,92","1"
"29-02-2024","21","05:00","05:15","","","61,39","","0","61,39","61,39","1"
"29-02-2024","22","05:15","05:30","","","","39,07","0","39,07","39,07","-1"
"29-02-2024","23","05:30","05:45","","","","34,39","0","34,39","34,39","-1"
"29-02-2024","24","05:45","06:00","","","","34,39","0","34,39","34,39","-1"
"29-02-2024","25","06:00","06:15","","","83,67","-40","0","83,67","-40","2"
"29-02-2024","26","06:15","06:30","","","83,67","39,07","0","83,67","39,07","2"
"29-02-2024","27","06:30","06:45","","","","43,25","0","43,25","43,25","-1"
"29-02-2024","28","06:45","07:00","","","77,25","","0","77,25","77,25","1"
"29-02-2024","29","07:00","07:15","","","74,72","","0","74,72","74,72","1"
"29-02-2024","30","07:15","07:30","","","","","0","56,25","56,25","0"
"29-02-2024","31","07:30","07:45","","","","41,25","0","41,25","41,25","-1"
"29-02-2024","32","07:45","08:00","","","","","0","56,25","56,25","0"
"29-02-2024","33","08:00","08:15","","","","-10","0","-10","-10","-1"
"29-02-2024","34","08:15","08:30","","","84,95","-40","0","84,95","-40","2"
"29-02-2024","35","08:30","08:45","","","","44,41","0","44,41","44,41","-1"
"29-02-2024","36","08:45","09:00","","","","38,28","0","38,28","38,28","-1"
"29-02-2024","37","09:00","09:15","","","","32,12","0","32,12","32,12","-1"
"29-02-2024","38","09:15","09:30","","","","45,25","0","45,25","45,25","-1"
"29-02-2024","39","09:30","09:45","","","93,95","","0","93,95","93,95","1"
"29-02-2024","40","09:45","10:00","","","","","0","62,57","62,57","0"
"29-02-2024","41","10:00","10:15","","","77,25","","0","77,25","77,25","1"
"29-02-2024","42","10:15","10:30","","","82,95","","0","82,95","82,95","1"
"29-02-2024","43","10:30","10:45","","","","60,88","0","60,88","60,88","-1"
"29-02-2024","44","10:45","11:00","","","","45,24","0","45,24","45,24","-1"
"29-02-2024","45","11:00","11:15","","","","44,5","0","44,5","44,5","-1"
"29-02-2024","46","11:15","11:30","","","","62,52","0","62,52","62,52","-1"
"29-02-2024","47","11:30","11:45","","","","","0","62,52","62,52","0"
"29-02-2024","48","11:45","12:00","","","82,2","","0","82,2","82,2","1"
"29-02-2024","49","12:00","12:15","","","66,95","","0","66,95","66,95","1"
"29-02-2024","50","12:15","12:30","","","75,25","53,55","0","75,25","53,55","2"
"29-02-2024","51","12:30","12:45","","","","46,75","0","46,75","46,75","-1"
"29-02-2024","52","12:45","13:00","","","","32,12","0","32,12","32,12","-1"
"29-02-2024","53","13:00","13:15","","","91,9","-80,9","0","91,9","-80,9","2"
"29-02-2024","54","13:15","13:30","","","91,9","14,52","0","14,52","14,52","-1"
"29-02-2024","55","13:30","13:45","","","","5,28","0","5,28","5,28","-1"
"29-02-2024","56","13:45","14:00","","","","-10","0","-10","-10","-1"
"29-02-2024","57","14:00","14:15","","","81,9","-6,77","0","81,9","-6,77","2"
"29-02-2024","58","14:15","14:30","","","77,25","","0","77,25","77,25","1"
"29-02-2024","59","14:30","14:45","","","73,25","","0","73,25","73,25","1"
"29-02-2024","60","14:45","15:00","","","73,25","61,52","0","61,52","61,52","-1"
"29-02-2024","61","15:00","15:15","","","","","0","60,61","60,61","0"
"29-02-2024","62","15:15","15:30","","","","","0","60,61","60,61","0"
"29-02-2024","63","15:30","15:45","","","","58,31","0","58,31","58,31","-1"
"29-02-2024","64","15:45","16:00","","","","","0","53,61","53,61","0"
"29-02-2024","65","16:00","16:15","","","","","0","54,14","54,14","0"
"29-02-2024","66","16:15","16:30","","","","48,77","0","48,77","48,77","-1"
"29-02-2024","67","16:30","16:45","","","","45,7","0","45,7","45,7","-1"
"29-02-2024","68","16:45","17:00","","","","","0","62,52","62,52","0"
"29-02-2024","69","17:00","17:15","","","","56,32","0","56,32","56,32","-1"
"29-02-2024","70","17:15","17:30","","","77,13","56,32","0","77,13","77,13","1"
"29-02-2024","71","17:30","17:45","","","77,25","","0","77,25","77,25","1"
"29-02-2024","72","17:45","18:00","","","112,95","","0","112,95","112,95","1"
"29-02-2024","73","18:00","18:15","","","1887,1","","0","1887,1","1887,1","1"
"29-02-2024","74","18:15","18:30","*","","2075,81","","0","2075,81","2075,81","1"
"29-02-2024","75","18:30","18:45","*","","286,26","","0","286,26","286,26","1"
"29-02-2024","76","18:45","19:00","*","","286,26","","0","286,26","286,26","1"
"29-02-2024","77","19:00","19:15","","","81,8","","0","81,8","81,8","1"
"29-02-2024","78","19:15","19:30","","","83,8","","0","83,8","83,8","1"
"29-02-2024","79","19:30","19:45","","","","32,97","0","32,97","32,97","-1"
"29-02-2024","80","19:45","20:00","","","","32,97","0","32,97","32,97","-1"
"29-02-2024","81","20:00","20:15","","","","43,4","0","43,4","43,4","-1"
"29-02-2024","82","20:15","20:30","","","","41,25","0","41,25","41,25","-1"
"29-02-2024","83","20:30","20:45","","","","32,97","0","32,97","32,97","-1"
"29-02-2024","84","20:45","21:00","","","66,95","-19,39","0","66,95","-19,39","2"
"29-02-2024","85","21:00","21:15","","","","","0","63,39","63,39","0"
"29-02-2024","86","21:15","21:30","","","86,4","","0","86,4","86,4","1"
"29-02-2024","87","21:30","21:45","","","79,92","","0","79,92","79,92","1"
"29-02-2024","88","21:45","22:00","","","","","0","60,73","60,73","0"
"29-02-2024","89","22:00","22:15","","","79,42","","0","79,42","79,42","1"
"29-02-2024","90","22:15","22:30","","","69,1","","0","69,1","69,1","1"
"29-02-2024","91","22:30","22:45","","","64,06","56,39","0","64,06","56,39","2"
"29-02-2024","92","22:45","23:00","","","","41,25","0","41,25","41,25","-1"
"29-02-2024","93","23:00","23:15","","","","47,92","0","47,92","47,92","-1"
"29-02-2024","94","23:15","23:30","","","67,71","","0","67,71","67,71","1"
"29-02-2024","95","23:30","23:45","","","77,25","","0","77,25","77,25","1"
"29-02-2024","96","23:45","00:00","","","77,25","-54,2","0","-54,2","-54,2","-1"
"01-03-2024","1","00:00","00:15","","","","37,69","0","37,69","37,69","-1"
"01-03-2024","2","00:15","00:30","","","","-29,62","0","-29,62","-29,62","-1"
"01-03-2024","3","00:30","00:45","","","","-24,48","0","-24,48","-24,48","-1"
"01-03-2024","4","00:45","01:00","","","","-33,1","0","-33,1","-33,1","-1"
"01-03-2024","5","01:00","01:15","","","","-13,39","0","-13,39","-13,39","-1"
"01-03-2024","6","01:15","01:30","","","","-13,39","0","-13,39","-13,39","-1"
"01-03-2024","7","01:30","01:45","","","","-13,39","0","-13,39","-13,39","-1"
"01-03-2024","8","01:45","02:00","","","","57,18","0","57,18","57,18","-1"
"01-03-2024","9","02:00","02:15","","","","56,8","0","56,8","56,8","-1"
"01-03-2024","10","02:15","02:30","","","","","0","52,76","52,76","0"
"01-03-2024","11","02:30","02:45","","","","-10","0","-10","-10","-1"
"01-03-2024","12","02:45","03:00","","","","-15,29","0","-15,29","-15,29","-1"
"01-03-2024","13","03:00","03:15","","","","-10","0","-10","-10","-1"
"01-03-2024","14","03:15","03:30","","","","","0","52,76","52,76","0"
