"datum","PTE","periode_van","periode_tm","indicatie noodvermogen op","indicatie noodvermogen af","opregelen","Afregelen","prikkelcomponent","Afnemen","invoeden","regeltoestand"
"17-06-2023","86","21:15","21:30","","","98,44","82,73","0","98,44","82,73","2"
"17-06-2023","87","21:30","21:45","","","167,42","","0","167,42","167,42","1"
"17-06-2023","88","21:45","22:00","","","129,87","","0","129,87","129,87","1"
"17-06-2023","89","22:00","22:15","","","800","","0","800","800","1"
"17-06-2023","90","22:15","22:30","","","156,37","","0","156,37","156,37","1"
"17-06-2023","91","22:30","22:45","","","104,81","","0","104,81","104,81","1"
"17-06-2023","92","22:45","23:00","","","105,7","","0","105,7","105,7","1"
"17-06-2023","93","23:00","23:15","","","95,47","","0","95,47","95,47","1"
"17-06-2023","94","23:15","23:30","","","","","0","88,83","88,83","0"
"17-06-2023","95","23:30","23:45","","","","84,23","0","84,23","84,23","-1"
"17-06-2023","96","23:45","00:00","","","","61,38","0","61,38","61,38","-1"
"18-06-2023","1","00:00","00:15","","","","29","0","29","29","-1"
"18-06-2023","2","00:15","00:30","","","","75,4","0","75,4","75,4","-1"
"18-06-2023","3","00:30","00:45","","","","74,68","0","74,68","74,68","-1"
"18-06-2023","4","00:45","01:00","","","","66,84","0","66,84","66,84","-1"
"18-06-2023","5","01:00","01:15","","","92,4","78,8","0","92,4","78,8","2"
"18-06-2023","6","01:15","01:30","","","90,4","","0","90,4","90,4","1"
"18-06-2023","7","01:30","01:45","","","","","0","87,56","87,56","0"
"18-06-2023","8","01:45","02:00","","","","","0","87,61","87,61","0"
"18-06-2023","9","02:00","02:15","","","97,24","","0","97,24","97,24","1"
"18-06-2023","10","02:15","02:30","","","97,97","","0","97,97","97,97","1"
"18-06-2023","11","02:30","02:45","","","98,81","","0","98,81","98,81","1"
"18-06-2023","12","02:45","03:00","","","587,24","","0","587,24","587,24","1"
"18-06-2023","13","03:00","03:15","","","587,24","69,4","0","69,4","69,4","-1"
"18-06-2023","14","03:15","03:30","","","","","0","87,24","87,24","0"
"18-06-2023","15","03:30","03:45","","","","57,04","0","57,04","57,04","-1"
"18-06-2023","16","03:45","04:00","","","","27,17","0","27,17","27,17","-1"
"18-06-2023","17","04:00","04:15","","","","59,08","0","59,08","59,08","-1"
"18-06-2023","18","04:15","04:30","","","","76,32","0","76,32","76,32","-1"
"18-06-2023","19","04:30","04:45","","","","65,19","0","65,19","65,19","-1"
"18-06-2023","20","04:45","05:00","","","","27,97","0","27,97","27,97","-1"
"18-06-2023","21","05:00","05:15","","","","49,27","0","49,27","49,27","-1"
"18-06-2023","22","05:15","05:30","","","","75,36","0","75,36","75,36","-1"
"18-06-2023","23","05:30","05:45","","","","84,79","0","84,79","84,79","-1"
"18-06-2023","24","05:45","06:00","","","","","0","87,32","87,32","0"
"18-06-2023","25","06:00","06:15","","","108,5","","0","108,5","108,5","1"
"18-06-2023","26","06:15","06:30","","","103,7","","0","103,7","103,7","1"
"18-06-2023","27","06:30","06:45","","","91,76","","0","91,76","91,76","1"
"18-06-2023","28","06:45","07:00","","","90,24","","0","90,24","90,24","1"
"18-06-2023","29","07:00","07:15","","","90,17","","0","90,17","90,17","1"
"18-06-2023","30","07:15","07:30","","","90,17","","0","90,17","90,17","1"
"18-06-2023","31","07:30","07:45","","","","","0","86,3","86,3","0"
"18-06-2023","32","07:45","08:00","","","","67,7","0","67,7","67,7","-1"
"18-06-2023","33","08:00","08:15","","","92,57","82,05","0","92,57","92,57","1"
"18-06-2023","34","08:15","08:30","","","103,7","","0","103,7","103,7","1"
"18-06-2023","35","08:30","08:45","","","103,7","","0","103,7","103,7","1"
"18-06-2023","36","08:45","09:00","","","88,24","","0","88,24","88,24","1"
"18-06-2023","37","09:00","09:15","","","254,78","","0","254,78","254,78","1"
"18-06-2023","38","09:15","09:30","","","232,79","","0","232,79","232,79","1"
"18-06-2023","39","09:30","09:45","","","231,15","","0","231,15","231,15","1"
"18-06-2023","40","09:45","10:00","","","92,79","","0","92,79","92,79","1"
"18-06-2023","41","10:00","10:15","","","583,33","61,7","0","583,33","61,7","2"
"18-06-2023","42","10:15","10:30","","","583,33","44,52","0","44,52","44,52","-1"
"18-06-2023","43","10:30","10:45","","","","74,59","0","74,59","74,59","-1"
"18-06-2023","44","10:45","11:00","","","","54,68","0","54,68","54,68","-1"
"18-06-2023","45","11:00","11:15","","","","63,16","0","63,16","63,16","-1"
"18-06-2023","46","11:15","11:30","","","","","0","86,85","86,85","0"
"18-06-2023","47","11:30","11:45","","","1249,49","","0","1249,49","1249,49","1"
"18-06-2023","48","11:45","12:00","","","333,49","","0","333,49","333,49","1"
"18-06-2023","49","12:00","12:15","*","","1374,44","","0","1374,44","1374,44","1"
"18-06-2023","50","12:15","12:30","*","","367,47","71,55","0","367,47","367,47","1"
"18-06-2023","51","12:30","12:45","*","","245,8","","0","245,8","245,8","1"
"18-06-2023","52","12:45","13:00","","","85,1","","0","85,1","85,1","1"
"18-06-2023","53","13:00","13:15","","","","64,96","0","64,96","64,96","-1"
"18-06-2023","54","13:15","13:30","","","","","0","82,13","82,13","0"
"18-06-2023","55","13:30","13:45","","","","","0","82,13","82,13","0"
"18-06-2023","56","13:45","14:00","","","94,97","","0","94,97","94,97","1"
"18-06-2023","57","14:00","14:15","","","","","0","84,49","84,49","0"
"18-06-2023","58","14:15","14:30","","","","68,84","0","68,84","68,84","-1"
"18-06-2023","59","14:30","14:45","","","97,7","78,55","0","97,7","78,55","2"
"18-06-2023","60","14:45","15:00","","","103,7","","0","103,7","103,7","1"
"18-06-2023","61","15:00","15:15","","","93,34","68,25","0","93,34","68,25","2"
"18-06-2023","62","15:15","15:30","","","156,57","","0","156,57","156,57","1"
"18-06-2023","63","15:30","15:45","","","1249,49","","0","1249,49","1249,49","1"
"18-06-2023","64","15:45","16:00","","","1249,49","","0","1249,49","1249,49","1"
"18-06-2023","65","16:00","16:15","","","1249,49","","0","1249,49","1249,49","1"
"18-06-2023","66","16:15","16:30","","","365","","0","365","365","1"
"18-06-2023","67","16:30","16:45","*","","1374,44","","0","1374,44","1374,44","1"
"18-06-2023","68","16:45","17:00","*","","1374,44","","0","1374,44","1374,44","1"
"18-06-2023","69","17:00","17:15","*","","1374,44","-7,26","0","1374,44","-7,26","2"
"18-06-2023","70","17:15","17:30","","","94,13","","0","94,13","94,13","1"
"18-06-2023","71","17:30","17:45","","","94,12","","0","94,12","94,12","1"
"18-06-2023","72","17:45","18:00","","","130,61","","0","130,61","130,61","1"
"18-06-2023","73","18:00","18:15","","","92,38","","0","92,38","92,38","1"
"18-06-2023","74","18:15","18:30","","","83,08","77,63","0","83,08","77,63","2"
"18-06-2023","75","18:30","18:45","","","","-57,26","0","-57,26","-57,26","-1"
"18-06-2023","76","18:45","19:00","","","90,08","-700","0","90,08","-700","2"
"18-06-2023","77","19:00","19:15","","","93,52","82,13","0","93,52","82,13","2"
"18-06-2023","78","19:15","19:30","","","","77,63","0","77,63","77,63","-1"
"18-06-2023","79","19:30","19:45","","","","-7,26","0","-7,26","-7,26","-1"
"18-06-2023","80","19:45","20:00","","","","61,11","0","61,11","61,11","-1"
"18-06-2023","81","20:00","20:15","","","86,45","-140,81","0","86,45","-140,81","2"
"18-06-2023","82","20:15","20:30","","","","61,69","0","61,69","61,69","-1"
"18-06-2023","83","20:30","20:45","","","","72,82","0","72,82","72,82","-1"
"18-06-2023","84","20:45","21:00","","","","","0","84,19","84,19","0"
"18-06-2023","85","21:00","21:15","","","","","0","84,06","84,06","0"
"18-06-2023","86","21:15","21:30","","","","","0","84,11","84,11","0"
"18-06-2023","87","21:30","21:45","","","118,08","","0","118,08","118,08","1"
"18-06-2023","88","21:45","22:00","","","138,26","","0","138,26","138,26","1"
"18-06-2023","89","22:00","22:15","","","427,38","","0","427,38","427,38","1"
"18-06-2023","90","22:15","22:30","","","","","0","84,02","84,02","0"
"18-06-2023","91","22:30","22:45","","","","82,13","0","82,13","82,13","-1"
"18-06-2023","92","22:45","23:00","","","","61,11","0","61,11","61,11","-1"
"18-06-2023","93","23:00","23:15","","","92,53","55,98","0","92,53","55,98","2"
"18-06-2023","94","23:15","23:30","","","92,53","77,63","0","77,63","77,63","-1"
"18-06-2023","95","23:30","23:45","","","","63,57","0","63,57","63,57","-1"
"18-06-2023","96","23:45","00:00","","","","-7,26","0","-7,26","-7,26","-1"
"19-06-2023","1","00:00","00:15","","","139,45","-7,26","0","139,45","139,45","1"
"19-06-2023","2","00:15","00:30","","","104,33","","0","104,33","104,33","1"
"19-06-2023","3","00:30","00:45","","","114,88","72,66","0","114,88","72,66","2"
"19-06-2023","4","00:45","01:00","","","114,88","64,82","0","64,82","64,82","-1"
"19-06-2023","5","01:00","01:15","","","","-6,26","0","-6,26","-6,26","-1"
"19-06-2023","6","01:15","01:30","","","","34,77","0","34,77","34,77","-1"
"19-06-2023","7","01:30","01:45","","","","38,29","0","38,29","38,29","-1"
"19-06-2023","8","01:45","02:00","","","","16,91","0","16,91","16,91","-1"
"19-06-2023","9","02:00","02:15","","","","27,14","0","27,14","27,14","-1"
"19-06-2023","10","02:15","02:30","","","","-38,56","0","-38,56","-38,56","-1"
"19-06-2023","11","02:30","02:45","","","","-38,56","0","-38,56","-38,56","-1"
"19-06-2023","12","02:45","03:00","","","","-32,42","0","-32,42","-32,42","-1"
"19-06-2023","13","03:00","03:15","","","","-42,39","0","-42,39","-42,39","-1"
"19-06-2023","14","03:15","03:30","","","88,57","-58,57","0","88,57","-58,57","2"
"19-06-2023","15","03:30","03:45","","","88,57","-53,34","0","-53,34","-53,34","-1"
"19-06-2023","16","03:45","04:00","","","89,08","-104,22","0","89,08","-104,22","2"
"19-06-2023","17","04:00","04:15","","","85,32","-254","0","85,45","-254","2"
"19-06-2023","18","04:15","04:30","","","91,56","-3,68","0","91,56","-3,68","2"
"19-06-2023","19","04:30","04:45","","","","-263,66","0","-263,66","-263,66","-1"
"19-06-2023","20","04:45","05:00","","","100,52","-254","0","100,52","-254","2"
"19-06-2023","21","05:00","05:15","","","","-6,26","0","-6,26","-6,26","-1"
"19-06-2023","22","05:15","05:30","","","","27,14","0","27,14","27,14","-1"
"19-06-2023","23","05:30","05:45","","","","39,84","0","39,84","39,84","-1"
"19-06-2023","24","05:45","06:00","","","","34,76","0","34,76","34,76","-1"
"19-06-2023","25","06:00","06:15","","","","22,06","0","22,06","22,06","-1"
"19-06-2023","26","06:15","06:30","","","","31,92","0","31,92","31,92","-1"
"19-06-2023","27","06:30","06:45","","","","31,92","0","31,92","31,92","-1"
"19-06-2023","28","06:45","07:00","","","","56,92","0","56,92","56,92","-1"
"19-06-2023","29","07:00","07:15","","","","-58,94","0","-58,94","-58,94","-1"
"19-06-2023","30","07:15","07:30","","","","6,92","0","6,92","6,92","-1"
"19-06-2023","31","07:30","07:45","","","","70,7","0","70,7","70,7","-1"
"19-06-2023","32","07:45","08:00","","","203,16","70,7","0","203,16","203,16","1"
"19-06-2023","33","08:00","08:15","","","1250","","0","1250","1250","1"
"19-06-2023","34","08:15","08:30","*","","1375","","0","1375","1375","1"
"19-06-2023","35","08:30","08:45","*","","334,14","","0","334,14","334,14","1"
"19-06-2023","36","08:45","09:00","","","102,33","","0","102,33","102,33","1"
"19-06-2023","37","09:00","09:15","","","1244,93","","0","1244,93","1244,93","1"
"19-06-2023","38","09:15","09:30","","","101","","0","101","101","1"
"19-06-2023","39","09:30","09:45","","","92,58","","0","92,58","92,58","1"
"19-06-2023","40","09:45","10:00","","","","75,51","0","75,51","75,51","-1"
"19-06-2023","41","10:00","10:15","","","86","73,66","0","86,09","73,66","2"
"19-06-2023","42","10:15","10:30","","","104,51","","0","104,51","104,51","1"
"19-06-2023","43","10:30","10:45","","","106,17","","0","106,17","106,17","1"
"19-06-2023","44","10:45","11:00","","","116","","0","116","116","1"
"19-06-2023","45","11:00","11:15","","","132,88","","0","132,88","132,88","1"
"19-06-2023","46","11:15","11:30","","","86","77,06","0","86,48","77,06","2"
"19-06-2023","47","11:30","11:45","","","","27,14","0","27,14","27,14","-1"
"19-06-2023","48","11:45","12:00","","","","-8,84","0","-8,84","-8,84","-1"
"19-06-2023","49","12:00","12:15","","","","67,79","0","67,79","67,79","-1"
"19-06-2023","50","12:15","12:30","","","","68,75","0","68,75","68,75","-1"
"19-06-2023","51","12:30","12:45","","","","72,58","0","72,58","72,58","-1"
"19-06-2023","52","12:45","13:00","","","","65,92","0","65,92","65,92","-1"
"19-06-2023","53","13:00","13:15","","","","65,36","0","65,36","65,36","-1"
"19-06-2023","54","13:15","13:30","","","","56,92","0","56,92","56,92","-1"
"19-06-2023","55","13:30","13:45","","","","37,3","0","37,3","37,3","-1"
"19-06-2023","56","13:45","14:00","","","","56,92","0","56,92","56,92","-1"
"19-06-2023","57","14:00","14:15","","","","-6,26","0","-6,26","-6,26","-1"
"19-06-2023","58","14:15","14:30","","","","-40","0","-40","-40","-1"
"19-06-2023","59","14:30","14:45","","","","-56","0","-56","-56","-1"
"19-06-2023","60","14:45","15:00","","","","-43,42","0","-43,42","-43,42","-1"
"19-06-2023","61","15:00","15:15","","","","-5,79","0","-5,79","-5,79","-1"
"19-06-2023","62","15:15","15:30","","","","66,79","0","66,79","66,79","-1"
"19-06-2023","63","15:30","15:45","","","","61,97","0","61,97","61,97","-1"
"19-06-2023","64","15:45","16:00","","","","69,8","0","69,8","69,8","-1"
"19-06-2023","65","16:00","16:15","","","","-56","0","-56","-56","-1"
"19-06-2023","66","16:15","16:30","","","","40,21","0","40,21","40,21","-1"
"19-06-2023","67","16:30","16:45","","","","65,21","0","65,21","65,21","-1"
"19-06-2023","68","16:45","17:00","","","93,95","","0","93,95","93,95","1"
"19-06-2023","69","17:00","17:15","","","87,57","58,36","0","87,57","58,36","2"
"19-06-2023","70","17:15","17:30","","","","74,33","0","74,33","74,33","-1"
"19-06-2023","71","17:30","17:45","","","","65,92","0","65,92","65,92","-1"
"19-06-2023","72","17:45","18:00","","","","","0","83,77","83,77","0"
"19-06-2023","73","18:00","18:15","","","","-436,79","0","-436,79","-436,79","-1"
"19-06-2023","74","18:15","18:30","","","","65,92","0","65,92","65,92","-1"
"19-06-2023","75","18:30","18:45","","","","82,69","0","82,69","82,69","-1"
"19-06-2023","76","18:45","19:00","","","186,39","","0","186,39","186,39","1"
"19-06-2023","77","19:00","19:15","","","102,23","73,03","0","102,23","73,03","2"
"19-06-2023","78","19:15","19:30","","","128,36","","0","128,36","128,36","1"
"19-06-2023","79","19:30","19:45","","","135,38","","0","135,38","135,38","1"
"19-06-2023","80","19:45","20:00","","","373,92","","0","373,92","373,92","1"
"19-06-2023","81","20:00","20:15","","","155,09","","0","155,09","155,09","1"
"19-06-2023","82","20:15","20:30","","","96,7","","0","96,7","96,7","1"
"19-06-2023","83","20:30","20:45","","","93,42","","0","93,42","93,42","1"
"19-06-2023","84","20:45","21:00","","","93,42","","0","93,42","93,42","1"
"19-06-2023","85","21:00","21:15","","","","","0","88,18","88,18","0"
"19-06-2023","86","21:15","21:30","","","","","0","88,19","88,19","0"
"19-06-2023","87","21:30","21:45","","","","","0","88,19","88,19","0"
"19-06-2023","88","21:45","22:00","","","92,5","83,3","0","92,5","83,3","2"
"19-06-2023","89","22:00","22:15","","","","75,75","0","75,75","75,75","-1"
"19-06-2023","90","22:15","22:30","","","109,51","","0","109,51","109,51","1"
"19-06-2023","91","22:30","22:45","","","107,35","","0","107,35","107,35","1"
"19-06-2023","92","22:45","23:00","","","","","0","88,23","88,23","0"
"19-06-2023","93","23:00","23:15","","","183,58","","0","183,58","183,58","1"
"19-06-2023","94","23:15","23:30","","","126,6","","0","126,6","126,6","1"
"19-06-2023","95","23:30","23:45","","","97,04","","0","97,04","97,04","1"
"19-06-2023","96","23:45","00:00","","","","","0","86,73","86,73","0"
"20-06-2023","1","00:00","00:15","","","342,95","","0","342,95","342,95","1"
"20-06-2023","2","00:15","00:30","","","117,7","","0","117,7","117,7","1"
"20-06-2023","3","00:30","00:45","","","","","0","84,05","84,05","0"
"20-06-2023","4","00:45","01:00","","","","","0","84,05","84,05","0"
"20-06-2023","5","01:00","01:15","","","90,52","","0","90,52","90,52","1"
"20-06-2023","6","01:15","01:30","","","95,3","","0","95,3","95,3","1"
"20-06-2023","7","01:30","01:45","","","102,69","","0","102,69","102,69","1"
"20-06-2023","8","01:45","02:00","","","","","0","83,94","83,94","0"
"20-06-2023","9","02:00","02:15","","","122,69","","0","122,69","122,69","1"
"20-06-2023","10","02:15","02:30","","","167,69","","0","167,69","167,69","1"
"20-06-2023","11","02:30","02:45","","","132,07","","0","132,07","132,07","1"
"20-06-2023","12","02:45","03:00","","","90,19","","0","90,19","90,19","1"
"20-06-2023","13","03:00","03:15","","","101,4","","0","101,4","101,4","1"
"20-06-2023","14","03:15","03:30","","","98,51","","0","98,51","98,51","1"
"20-06-2023","15","03:30","03:45","","","","","0","83,94","83,94","0"
"20-06-2023","16","03:45","04:00","","","","","0","83,94","83,94","0"
"20-06-2023","17","04:00","04:15","","","","","0","84,09","84,09","0"
"20-06-2023","18","04:15","04:30","","","","","0","84,09","84,09","0"
"20-06-2023","19","04:30","04:45","","","85,19","","0","85,19","85,19","1"
"20-06-2023","20","04:45","05:00","","","90,19","","0","90,19","90,19","1"
"20-06-2023","21","05:00","05:15","","","128,49","","0","128,49","128,49","1"
"20-06-2023","22","05:15","05:30","","","105,36","","0","105,36","105,36","1"
"20-06-2023","23","05:30","05:45","","","171,19","","0","171,19","171,19","1"
"20-06-2023","24","05:45","06:00","","","146,23","","0","146,23","146,23","1"
"20-06-2023","25","06:00","06:15","","","143,67","","0","143,67","143,67","1"
"20-06-2023","26","06:15","06:30","","","131,44","","0","131,44","131,44","1"
"20-06-2023","27","06:30","06:45","","","167,46","","0","167,46","167,46","1"
"20-06-2023","28","06:45","07:00","","","129,52","","0","129,52","129,52","1"
"20-06-2023","29","07:00","07:15","","","93","","0","93","93","1"
"20-06-2023","30","07:15","07:30","","","91,17","","0","91,17","91,17","1"
"20-06-2023","31","07:30","07:45","","","","68,94","0","68,94","68,94","-1"
"20-06-2023","32","07:45","08:00","","","83,49","68,94","0","83,49","68,94","2"
"20-06-2023","33","08:00","08:15","","","101,35","68,94","0","101,35","101,35","1"
"20-06-2023","34","08:15","08:30","","","","","0","88,13","88,13","0"
"20-06-2023","35","08:30","08:45","","","","","0","88,03","88,03","0"
"20-06-2023","36","08:45","09:00","","","","74,88","0","74,88","74,88","-1"
"20-06-2023","37","09:00","09:15","","","132,76","77,88","0","132,76","77,88","2"
"20-06-2023","38","09:15","09:30","","","162,28","","0","162,28","162,28","1"
"20-06-2023","39","09:30","09:45","","","96,24","","0","96,24","96,24","1"
"20-06-2023","40","09:45","10:00","","","89,66","","0","89,66","89,66","1"
"20-06-2023","41","10:00","10:15","","","351,82","","0","351,82","351,82","1"
"20-06-2023","42","10:15","10:30","","","358,69","95,3","0","95,3","95,3","-1"
"20-06-2023","43","10:30","10:45","","","","67,87","0","67,87","67,87","-1"
"20-06-2023","44","10:45","11:00","","","","-850,26","0","-850,26","-850,26","-1"
"20-06-2023","45","11:00","11:15","","","","-49,7","0","-49,7","-49,7","-1"
"20-06-2023","46","11:15","11:30","","","","-6,26","0","-6,26","-6,26","-1"
"20-06-2023","47","11:30","11:45","","","","-106,99","0","-106,99","-106,99","-1"
"20-06-2023","48","11:45","12:00","","","","-65,36","0","-65,36","-65,36","-1"
"20-06-2023","49","12:00","12:15","","","","40,41","0","40,41","40,41","-1"
"20-06-2023","50","12:15","12:30","","","","35,36","0","35,36","35,36","-1"
"20-06-2023","51","12:30","12:45","","","","40,42","0","40,42","40,42","-1"
"20-06-2023","52","12:45","13:00","","","","-6,26","0","-6,26","-6,26","-1"
"20-06-2023","53","13:00","13:15","","","92,23","63,93","0","92,23","63,93","2"
"20-06-2023","54","13:15","13:30","","","103,81","","0","103,81","103,81","1"
"20-06-2023","55","13:30","13:45","","","184,83","","0","184,83","184,83","1"
"20-06-2023","56","13:45","14:00","","","103,17","","0","103,17","103,17","1"
"20-06-2023","57","14:00","14:15","","","103,17","57,33","0","57,33","57,33","-1"
"20-06-2023","58","14:15","14:30","","","","25,58","0","25,58","25,58","-1"
"20-06-2023","59","14:30","14:45","","","","","0","91,03","91,03","0"
"20-06-2023","60","14:45","15:00","","","96,89","","0","96,89","96,89","1"
"20-06-2023","61","15:00","15:15","","","","","0","92,64","92,64","0"
"20-06-2023","62","15:15","15:30","","","","","0","92,64","92,64","0"
"20-06-2023","63","15:30","15:45","","","108,61","","0","108,61","108,61","1"
"20-06-2023","64","15:45","16:00","","","104,1","93,03","0","104,1","92,64","2"
"20-06-2023","65","16:00","16:15","","","108,61","","0","108,61","108,61","1"
"20-06-2023","66","16:15","16:30","","","1250","","0","1250","1250","1"
"20-06-2023","67","16:30","16:45","*","","1375","","0","1375","1375","1"
"20-06-2023","68","16:45","17:00","*","","1375","","0","1375","1375","1"
"20-06-2023","69","17:00","17:15","*","","381,27","","0","381,27","381,27","1"
"20-06-2023","70","17:15","17:30","*","","475,44","","0","475,44","475,44","1"
"20-06-2023","71","17:30","17:45","*","","1375","","0","1375","1375","1"
"20-06-2023","72","17:45","18:00","*","","318,63","","0","318,63","318,63","1"
"20-06-2023","73","18:00","18:15","","","","61,84","0","61,84","61,84","-1"
"20-06-2023","74","18:15","18:30","","","","83,64","0","83,64","83,64","-1"
"20-06-2023","75","18:30","18:45","","","","83,64","0","83,64","83,64","-1"
"20-06-2023","76","18:45","19:00","","","","83,64","0","83,64","83,64","-1"
"20-06-2023","77","19:00","19:15","","","","92,53","0","92,53","92,53","-1"
"20-06-2023","78","19:15","19:30","","","182,83","","0","182,83","182,83","1"
"20-06-2023","79","19:30","19:45","","","1250","","0","1250","1250","1"
"20-06-2023","80","19:45","20:00","","","1250","","0","1250","1250","1"
"20-06-2023","81","20:00","20:15","","","1250","","0","1250","1250","1"
"20-06-2023","82","20:15","20:30","","","346,08","","0","346,08","346,08","1"
"20-06-2023","83","20:30","20:45","","","106,08","","0","106,08","106,08","1"
"20-06-2023","84","20:45","21:00","","","","77,64","0","77,64","77,64","-1"
"20-06-2023","85","21:00","21:15","","","","70,93","0","70,93","70,93","-1"
"20-06-2023","86","21:15","21:30","","","","89,73","0","89,73","89,73","-1"
"20-06-2023","87","21:30","21:45","","","","89,73","0","89,73","89,73","-1"
"20-06-2023","88","21:45","22:00","","","","74,73","0","74,73","74,73","-1"
"20-06-2023","89","22:00","22:15","","","","70,36","0","70,36","70,36","-1"
"20-06-2023","90","22:15","22:30","","","","","0","92,68","92,68","0"
"20-06-2023","91","22:30","22:45","","","","89,54","0","89,54","89,54","-1"
"20-06-2023","92","22:45","23:00","","","","63,93","0","63,93","63,93","-1"
"20-06-2023","93","23:00","23:15","","","90,17","79,3","0","90,17","90,17","1"
"20-06-2023","94","23:15","23:30","","","94,67","","0","94,67","94,67","1"
"20-06-2023","95","23:30","23:45","","","99,41","","0","99,41","99,41","1"
"20-06-2023","96","23:45","00:00","","","","60,15","0","60,15","60,15","-1"
"21-06-2023","1","00:00","00:15","","","91,85","77,21","0","91,85","91,85","1"
"21-06-2023","2","00:15","00:30","","","107,06","","0","107,06","107,06","1"
"21-06-2023","3","00:30","00:45","","","108,88","","0","108,88","108,88","1"
"21-06-2023","4","00:45","01:00","","","","","0","90,7","90,7","0"
"21-06-2023","5","01:00","01:15","","","123,88","","0","123,88","123,88","1"
"21-06-2023","6","01:15","01:30","","","98,97","","0","98,97","98,97","1"
"21-06-2023","7","01:30","01:45","","","","77,16","0","77,16","77,16","-1"
"21-06-2023","8","01:45","02:00","","","","22,73","0","22,73","22,73","-1"
"21-06-2023","9","02:00","02:15","","","","-6,26","0","-6,26","-6,26","-1"
"21-06-2023","10","02:15","02:30","","","","43,6","0","43,6","43,6","-1"
"21-06-2023","11","02:30","02:45","","","","31,98","0","31,98","31,98","-1"
"21-06-2023","12","02:45","03:00","","","","66,99","0","66,99","66,99","-1"
"21-06-2023","13","03:00","03:15","","","","64,18","0","64,18","64,18","-1"
"21-06-2023","14","03:15","03:30","","","","84,97","0","84,97","84,97","-1"
"21-06-2023","15","03:30","03:45","","","","","0","94,39","94,39","0"
"21-06-2023","16","03:45","04:00","","","93,88","","0","93,88","93,88","1"
"21-06-2023","17","04:00","04:15","","","150,97","","0","150,97","150,97","1"
"21-06-2023","18","04:15","04:30","","","111,88","","0","111,88","111,88","1"
"21-06-2023","19","04:30","04:45","","","173,6","","0","173,6","173,6","1"
"21-06-2023","20","04:45","05:00","","","194,03","","0","194,03","194,03","1"
"21-06-2023","21","05:00","05:15","","","108,95","","0","108,95","108,95","1"
"21-06-2023","22","05:15","05:30","","","93,88","","0","93,88","93,88","1"
"21-06-2023","23","05:30","05:45","","","93,88","","0","93,88","93,88","1"
"21-06-2023","24","05:45","06:00","","","93,87","","0","93,87","93,87","1"
"21-06-2023","25","06:00","06:15","","","","","0","94,75","94,75","0"
"21-06-2023","26","06:15","06:30","","","","","0","94,75","94,75","0"
"21-06-2023","27","06:30","06:45","","","97,86","","0","97,86","97,86","1"
"21-06-2023","28","06:45","07:00","","","93,83","","0","93,83","93,83","1"
"21-06-2023","29","07:00","07:15","","","98,73","","0","98,73","98,73","1"
"21-06-2023","30","07:15","07:30","","","99,59","","0","99,59","99,59","1"
"21-06-2023","31","07:30","07:45","","","99,9","","0","99,9","99,9","1"
"21-06-2023","32","07:45","08:00","","","91,29","","0","91,29","91,29","1"
"21-06-2023","33","08:00","08:15","","","97,94","","0","97,94","97,94","1"
"21-06-2023","34","08:15","08:30","","","","","0","90,49","90,49","0"
"21-06-2023","35","08:30","08:45","","","","74,62","0","74,62","74,62","-1"
"21-06-2023","36","08:45","09:00","","","","63,48","0","63,48","63,48","-1"
"21-06-2023","37","09:00","09:15","","","153,42","70,6","0","153,42","70,6","2"
"21-06-2023","38","09:15","09:30","","","172,52","","0","172,52","172,52","1"
"21-06-2023","39","09:30","09:45","","","109,38","","0","109,38","109,38","1"
"21-06-2023","40","09:45","10:00","","","","85,3","0","85,3","85,3","-1"
"21-06-2023","41","10:00","10:15","","","1269","","0","1269","1269","1"
"21-06-2023","42","10:15","10:30","","","1269","","0","1269","1269","1"
"21-06-2023","43","10:30","10:45","","","108,49","","0","108,49","108,49","1"
"21-06-2023","44","10:45","11:00","","","104,42","71,61","0","104,42","71,61","2"
"21-06-2023","45","11:00","11:15","","","91,2","70,22","0","91,2","91,2","1"
"21-06-2023","46","11:15","11:30","","","91,11","","0","91,11","91,11","1"
"21-06-2023","47","11:30","11:45","","","","71,61","0","71,61","71,61","-1"
"21-06-2023","48","11:45","12:00","","","","71,61","0","71,61","71,61","-1"
"21-06-2023","49","12:00","12:15","","","108,55","","0","108,55","108,55","1"
"21-06-2023","50","12:15","12:30","","","122,86","","0","122,86","122,86","1"
"21-06-2023","51","12:30","12:45","","","173,1","","0","173,1","173,1","1"
"21-06-2023","52","12:45","13:00","","","132,03","","0","132,03","132,03","1"
"21-06-2023","53","13:00","13:15","","","122,55","","0","122,55","122,55","1"
"21-06-2023","54","13:15","13:30","","","209,5","","0","209,5","209,5","1"
"21-06-2023","55","13:30","13:45","","","111,3","","0","111,3","111,3","1"
"21-06-2023","56","13:45","14:00","","","103,44","","0","103,44","103,44","1"
"21-06-2023","57","14:00","14:15","","","96,3","","0","96,3","96,3","1"
"21-06-2023","58","14:15","14:30","","","96,44","","0","96,44","96,44","1"
"21-06-2023","59","14:30","14:45","","","101,3","","0","101,3","101,3","1"
"21-06-2023","60","14:45","15:00","","","94,94","","0","94,94","94,94","1"
"21-06-2023","61","15:00","15:15","","","96,3","85,6","0","96,3","85,6","2"
"21-06-2023","62","15:15","15:30","","","96,44","","0","96,44","96,44","1"
